id,eventname,startdate,enddate,venue.town,venue.region,cancelled,genre_count,genres,artist_count
41585614,Forbidden Forest 2026,2026-06-04T12:00:00+00:00,2026-06-07T23:00:00+00:00,Grantham,Nottingham,0,4.0,"['House', 'Drum and Bass', 'Techno', 'Tech House']",50.0
41643401,Bulletproof Festival 2026,2026-06-04T17:30:00+00:00,2026-06-06T22:30:00+00:00,London,London,0,,,26.0
41392590,Symphonic Ibiza - At The Beach,2026-06-05T15:00:00+00:00,2026-06-05T22:30:00+00:00,Weston Super-Mare,Bristol,0,,,2.0
41997035,AnExperience Festival,2026-06-05T14:00:00+00:00,2026-06-08T00:00:00+00:00,Huntingdon,Cambridgeshire,0,5.0,"['Dancehall', 'Ska', 'Salsa', 'World Music', 'Jungle']",16.0
40660839,Fields of Éire- Irish Music Festival Liverpool 2026,2026-06-05T16:30:00+00:00,2026-06-06T23:00:00+00:00,Liverpool,Merseyside,0,3.0,"['Acoustic', 'Folk', 'Country/Americana']",
41597036,Could Be Real Tribute Festival 2026 at Harewood House,2026-06-05T15:30:00+00:00,2026-06-05T23:00:00+00:00,Leeds,West Yorkshire,0,5.0,"['Rock', 'Pop', 'Covers Band/Tribute Act', 'Indie Pop', 'Pop Rock']",3.0
41604724,'The House & Garage Orchestra' 10th Anniversary,2026-06-05T17:00:00+00:00,2026-06-05T22:30:00+00:00,Maldon,Essex,0,5.0,"['UK Garage', 'Retro House', 'Old Skool', 'Funky House', '1990s']",9.0
41956352,Mind Expansion Pack 4 at DEYA Brewery,2026-06-05T17:30:00+00:00,2026-06-07T00:00:00+00:00,Cheltenham,Gloucestershire,0,3.0,"['House', 'Acid House', 'Disco']",6.0
42429830,Vai Brasa - Warm Up,2026-06-05T19:00:00+00:00,2026-06-06T00:00:00+00:00,Manchester,Greater Manchester,0,3.0,"['House', 'Tech House', 'Funk']",
41995753,Nottingham's Summer Fiesta 2026 | VAMOS X LA BOMBA | Binks Yard,2026-06-05T16:00:00+00:00,2026-06-05T22:00:00+00:00,Nottingham,Nottingham,0,2.0,"['R&B', 'Latin']",
41785371,Secret Garden Series Hosted By: TBT & The Hobbit,2026-06-05T19:00:00+00:00,2026-06-05T23:00:00+00:00,Southampton,Hants,0,3.0,"['Alternative', 'Emo', 'Pop Punk']",
41606954,Pink Party Fest,2026-06-05T12:00:00+00:00,2026-06-07T11:00:00+00:00,Carlisle,Cumbria,0,,,
41769679,Summer Fest at the Beach Parking,2026-06-05T10:15:00+00:00,2026-06-07T17:00:00+00:00,Weston Super-Mare,Bristol,0,,,
41951379,SHILDONLIVE Friday night 5th June 2026,2026-06-05T17:30:00+00:00,2026-06-05T23:00:00+00:00,Shildon,Durham,0,4.0,"['Old Skool', 'Electro House', 'Retro and Throwbacks', 'Bounce']",2.0
42003438,Lewes Music Festival   - LMF,2026-06-05T12:00:00+00:00,2026-06-07T23:00:00+00:00,Lewes,Brighton and Hove,0,5.0,"['Disco', 'Swing', 'Reggae', 'Country/Americana', 'Dub']",6.0
42467381,Try Fest,2026-06-05T11:00:00+00:00,2026-06-06T23:00:00+00:00,Letchworth ,Hertfordshire,0,5.0,"['UK Garage', 'R&B', 'Pop', 'Covers Band/Tribute Act', 'Electronic']",50.0
42073707,The House and Garage Orchestra - 10th Anniversary,2026-06-05T16:00:00+00:00,2026-06-05T23:30:00+00:00,Maldon,Essex,0,,,
42142025,Symphonic Ibiza Lewisham,2026-06-05T18:00:00+00:00,2026-06-05T22:00:00+00:00,Beckenham,London,1,3.0,"['House', 'Classical', 'EDM']",3.0
42469376,Chestertons Polo in the Park 2026,2026-06-05T12:00:00+00:00,2026-06-07T20:00:00+00:00,London,London,0,,,
42174088,The Golden Age of Brazilian Music - Live @Hampstead Jazz Club,2026-06-05T20:00:00+00:00,2026-06-05T22:00:00+00:00,Hampstead,London,0,4.0,"['Jazz', 'Acoustic', 'Latin', 'World Music']",1.0
41574784,Tunes in the Dunes,2026-06-05T11:00:00+00:00,2026-06-07T23:00:00+00:00,Perranporth,Cornwall,0,3.0,"['Pop', 'Indie', 'Indie Pop']",21.0
41230124,Summer Fest at the Beach,2026-06-06T11:00:00+00:00,2026-06-07T22:30:00+00:00,Weston Super-Mare,Bristol,0,4.0,"['UK Garage', 'Pop', 'Grime', 'Indie Pop']",18.0
41450803,Goodlife Festival 2026,2026-06-06T12:00:00+00:00,2026-06-06T23:00:00+00:00,Leeds,West Yorkshire,0,5.0,"['House', 'Soul', 'Funk', 'Disco', 'Disco House']",17.0
42260090,Wentworth Balloon Festival,2026-06-06T12:00:00+00:00,2026-06-06T22:30:00+00:00,Rotherham,South Yorkshire,0,,,
41093361,Soultasia - Essex 2026,2026-06-06T12:00:00+00:00,2026-06-06T22:00:00+00:00,Maldon,Essex,0,5.0,"['R&B', 'Soul', 'Funk', 'Disco', 'Nu Disco']",10.0
41504754,Clubland Live Plymouth,2026-06-06T14:00:00+00:00,2026-06-06T22:30:00+00:00,Plymouth,Devon,0,4.0,"['Club Classics', 'Cheesy Dance', 'Electronic', 'Hard Dance']",12.0
41382532,The Music Barn Festival 2026,2026-06-06T12:00:00+00:00,2026-06-07T02:00:00+00:00,Kettering ,Northamptonshire,0,5.0,"['House', 'Drum and Bass', 'Hip Hop', 'Ska', 'Reggae']",29.0
42257054,KOMPND World,2026-06-06T15:00:00+00:00,2026-06-06T23:30:00+00:00,Manchester,Greater Manchester,0,5.0,"['R&B', 'Dancehall', 'Hip Hop', 'Afrobeat', 'Amapiano']",4.0
41622295,Stories In The Park 2026,2026-06-06T12:00:00+00:00,2026-06-06T22:30:00+00:00,Reading,Berkshire,0,5.0,"['House', 'Drum and Bass', 'Techno', 'Bassline', 'Bass Music']",8.0
41956157,Frequency Festival 2026 @ Luna Springs Birmingham,2026-06-06T15:00:00+00:00,2026-06-07T00:00:00+00:00,Birmingham,Birmingham,0,3.0,"['UK Garage', 'Bassline', 'Bass Music']",11.0
41617203,Leeds Tattoo Expo 2026,2026-06-06T11:00:00+00:00,2026-06-07T21:00:00+00:00,Leeds,West Yorkshire,0,,,1.0
41472561,Garage Republic Festival 2026 | SteelYard Sheffield,2026-06-06T14:00:00+00:00,2026-06-06T23:00:00+00:00,Sheffield,South Yorkshire,0,2.0,"['UK Garage', 'R&B']",7.0
42172495,Clifton (Nottingham) Family Music Festival,2026-06-06T12:00:00+00:00,2026-06-06T22:00:00+00:00,Clifton,Nottingham,0,5.0,"['Rock', 'Pop', 'Indie', 'Indie Pop', 'Pop Rock']",
41785926,Secret Garden Series Hosts ANDY C 3 HOUR SET,2026-06-06T14:00:00+00:00,2026-06-06T22:00:00+00:00,Southampton,Hants,0,1.0,['Drum and Bass'],2.0
42373741,Taste Of Thailand Music And Food Festival,2026-06-06T10:00:00+00:00,2026-06-07T19:00:00+00:00,Southend-on-Sea,Essex,0,2.0,"['World Music', 'LGBTQ+']",
41643817,R&B Lovers - Saturday 6th June - Freight Island Manchester,2026-06-06T15:00:00+00:00,2026-06-06T23:00:00+00:00,Manchester,Greater Manchester,0,1.0,['R&B'],
41736606,Back to the 80's Summer Outdoor Tribute Festival,2026-06-06T15:00:00+00:00,2026-06-06T22:00:00+00:00,Nottingham,Nottingham,0,1.0,['1980s'],
42083581,Magic of Thailand Festival in Basingstoke,2026-06-06T10:00:00+00:00,2026-06-07T19:00:00+00:00,Basingstoke,Berkshire,0,,,
42335343,Disco Lab x Evoke: Day Trippin W/ Carly Foxx,2026-06-06T15:00:00+00:00,2026-06-07T01:00:00+00:00,Newcastle,Staffordshire,0,4.0,"['House', 'Disco', 'Nu Disco', 'Disco House']",2.0
42162652,Shildonlive Saturday,2026-06-06T11:00:00+00:00,2026-06-06T23:00:00+00:00,Shildon,Durham,0,4.0,"['1960s', 'Country/Americana', 'Brit Pop', 'Indie Pop']",4.0
42331210,Festival Party,2026-06-06T12:00:00+00:00,2026-06-06T23:45:00+00:00,Liverpool,Merseyside,0,,,
41590561,Retro Events present THE BIG RETRO DAY INTO NIGHT RAVE -,2026-06-06T13:00:00+00:00,2026-06-06T23:00:00+00:00,Preston,Lancashire,0,4.0,"['House', 'Retro House', 'Old Skool', 'Club Classics']",
41614084,LOADED : Music Festival,2026-06-06T12:00:00+00:00,2026-06-06T22:00:00+00:00,Leicester,Leicestershire,1,5.0,"['House', 'Indie', 'Ska', 'Alternative', 'Covers Band/Tribute Act']",8.0
42428886,DonnyFest 2026,2026-06-06T11:00:00+00:00,2026-06-06T23:00:00+00:00,Doncaster,South Yorkshire,0,5.0,"['Rock', 'Indie', 'Electro House', 'Acoustic', 'Indie Pop']",18.0
41499194,Country Club - Country Music Festival - Margate,2026-06-06T15:00:00+00:00,2026-06-06T20:00:00+00:00,"Margate, Kent",Kent,0,1.0,['Country/Americana'],
42161493,DUNDEE UNDER festival,2026-06-06T14:00:00+00:00,2026-06-07T01:00:00+00:00,Angus,Tayside,0,4.0,"['Trance', 'Techno', 'Hard House', 'Hardcore/Hardstyle']",
42161965,London Metal Pride 2026,2026-06-06T13:00:00+00:00,2026-06-06T23:00:00+00:00,London,London,0,1.0,['Metal'],2.0
42145317,Summer Outdoor 80s Tribute Festival - Junkyard Norwich,2026-06-06T15:00:00+00:00,2026-06-06T22:00:00+00:00,Norwich,Norfolk,0,1.0,['1980s'],
42352777,Retro Events present THE BIG RETRO DAY INTO NIGHT RAVE,2026-06-06T14:00:00+00:00,2026-06-07T02:00:00+00:00,Preston,Lancashire,0,5.0,"['House', 'Retro House', 'Old Skool', 'Club Classics', '1990s']",7.0
42370355,R&B Indoor / Outdoor Terrace Party - Saturday 6th June,2026-06-06T15:00:00+00:00,2026-06-06T21:00:00+00:00,Liverpool,Merseyside,0,1.0,['R&B'],
42129647,MUNRO Festival,2026-06-06T13:00:00+00:00,2026-06-06T22:00:00+00:00,Stockton-on-Tees,Cleveland,0,3.0,"['Rock', 'Indie', 'Punk']",7.0
41643815,R&B Lovers - Saturday 6th June - SOBAR Southampton,2026-06-06T15:00:00+00:00,2026-06-06T22:00:00+00:00,Southampton,Hants,0,1.0,['R&B'],
42393648,Girls Like R&B x XOYO London - Sat 6th June,2026-06-06T16:00:00+00:00,2026-06-06T22:00:00+00:00,Camberley,Surrey,0,,,
42427543,Bands in the Park,2026-06-06T12:00:00+00:00,2026-06-06T21:00:00+00:00,Burnley,Lancashire,1,4.0,"['Ska', '1980s', '1970s', 'Retro and Throwbacks']",
42265939,Comets Crufts - Dog Festival,2026-06-06T12:00:00+00:00,2026-06-06T18:00:00+00:00,Milton Keynes,Buckinghamshire,1,,,
42140878,Donny Fest,2026-06-06T11:00:00+00:00,2026-06-06T23:00:00+00:00,Doncaster,South Yorkshire,0,2.0,"['Indie Pop', 'Pop Rock']",21.0
42342279,Bouncing Bingo Brunch,2026-06-06T12:30:00+00:00,2026-06-06T16:00:00+00:00,Glasgow,Scotland,0,1.0,['Disco'],
42260801,Festival of Nature,2026-06-06T09:00:00+00:00,2026-06-14T18:00:00+00:00,Bristol,Bristol,0,,,
42174091,The Golden Age of Brazilian Music - Live @Hampstead Jazz Club,2026-06-06T20:00:00+00:00,2026-06-06T21:30:00+00:00,Hampstead,London,0,4.0,"['Jazz', 'Acoustic', 'Latin', 'World Music']",1.0
42097734,"The Queen's Park Food Festival, Glasgow 2026",2026-06-06T10:00:00+00:00,2026-06-07T19:00:00+00:00,Glasgow,Scotland,0,,,
41999791,Cheese and Chilli Festival,2026-06-06T10:00:00+00:00,2026-06-06T17:00:00+00:00,Winchester,Hants,0,,,
42464701,Soultasia,2026-06-06T11:45:00+00:00,2026-06-06T23:45:00+00:00,Billericay,Essex,0,1.0,['Soul'],6.0
42147207,Park Rock Lewisham,2026-06-06T12:00:00+00:00,2026-06-06T22:00:00+00:00,Beckenham,London,1,5.0,"['Rock', 'Pop', 'Covers Band/Tribute Act', 'Emo', 'Brit Pop']",
42249435,Batley Bash,2026-06-06T12:00:00+00:00,2026-06-06T21:00:00+00:00,Batley,West Yorkshire,0,2.0,"['Indie', 'Alternative']",
42323711,RNBLAND - Summer Indoor & Outdoor RnB Day Festival,2026-06-07T15:00:00+00:00,2026-06-07T22:00:00+00:00,Greenwich,London,0,1.0,['R&B'],
42487407,DUNDEE UNDER Festival,2026-06-07T14:00:00+00:00,2026-06-08T00:00:00+00:00,Angus,Tayside,1,,,
42482521,Summer fest at the beach,2026-06-07T11:30:00+00:00,2026-06-07T22:00:00+00:00,Trowbridge,Avon,0,1.0,['Pop'],7.0
42406841,Baby Blue Folk festival,2026-06-07T16:00:00+00:00,2026-06-07T23:00:00+00:00,Manchester,Greater Manchester,0,1.0,['Folk'],1.0
42147223,Sundown Country Festival - Lewisham,2026-06-07T12:00:00+00:00,2026-06-07T20:00:00+00:00,Beckenham,London,1,1.0,['Country/Americana'],
42368840,Music Festival,2026-06-09T19:00:00+00:00,2026-06-14T20:45:00+00:00,Salisbury,Wiltshire,0,,,
42422932,Vodafone at Download Festival,2026-06-10T08:00:00+00:00,2026-06-14T23:00:00+00:00,Derby,Derbyshire,0,5.0,"['House', 'Tech House', 'Pop', 'Indie', 'Rap']",
42405867,Live At Chelsea,2026-06-10T11:00:00+00:00,2026-06-14T23:00:00+00:00,London,London,0,2.0,"['Pop', 'Indie Pop']",8.0
41374342,Download Festival,2026-06-10T10:00:00+00:00,2026-06-14T23:00:00+00:00,Leicestershire ,Derbyshire,0,5.0,"['Rock', 'Metal', 'Alternative', 'Nu Metal', 'Pop Punk']",50.0
42405854,Hampton Court Palace Festival,2026-06-10T11:00:00+00:00,2026-06-20T23:00:00+00:00,Surrey,London,0,5.0,"['Pop', 'Indie', 'Funk', 'Disco', 'Indie Pop']",11.0
41095576,GemFest 2026,2026-06-11T12:00:00+00:00,2026-06-14T23:45:00+00:00,Malmesbury,Wiltshire,0,5.0,"['House', 'UK Garage', 'Drum and Bass', 'Bassline', 'Bass Music']",50.0
42247483,Existance Festival,2026-06-11T14:00:00+00:00,2026-06-14T23:45:00+00:00,Tetbury,Gloucestershire,1,,,50.0
41486980,Gottwood,2026-06-11T11:00:00+00:00,2026-06-14T23:00:00+00:00,Holyhead,Clwyd,0,1.0,['Electronic'],50.0
42260099,Eden Festival,2026-06-11T11:00:00+00:00,2026-06-14T23:00:00+00:00,Lockerbie,Dumfries and Galloway,0,4.0,"['House', 'Indie', 'Soul', 'Folk']",50.0
41436862,Orbit Wellbeing Festival 2026,2026-06-11T12:00:00+00:00,2026-06-14T18:00:00+00:00,Nr Cleobury Mortimer,West Midlands,0,5.0,"['UK Garage', 'Drum and Bass', 'Old Skool', 'Club Classics', 'Disco']",6.0
42098079,Meltdown,2026-06-11T11:00:00+00:00,2026-06-21T23:00:00+00:00,London,London,0,3.0,"['R&B', 'Pop', 'Pop Rock']",13.0
41463078,Moovin Festival 2026,2026-06-12T14:00:00+00:00,2026-06-14T23:30:00+00:00,Stockport,Manchester,0,5.0,"['House', 'Drum and Bass', 'Soul', 'Funk', 'Reggae']",49.0
42091744,WMF 2026 - Our 20th Anniversary,2026-06-12T17:00:00+00:00,2026-06-13T23:00:00+00:00,Witney,Oxon,0,5.0,"['House', 'Rock', 'Drum and Bass', 'Pop', 'Hip Hop']",10.0
41991813,Aitch Live at Abbey Park Leicester 2026,2026-06-12T16:00:00+00:00,2026-06-12T22:00:00+00:00,Leicester,Leicestershire,0,2.0,"['Hip Hop', 'Grime']",1.0
41612687,Could Be Real Tribute Festival 2026 at Hove Lawns,2026-06-12T15:00:00+00:00,2026-06-12T22:30:00+00:00,Brighton,Brighton and Hove,0,5.0,"['Rock', 'Pop', 'Covers Band/Tribute Act', 'Indie Pop', 'Pop Rock']",4.0
42098323,"DVOID: The Straikerz, So Juice, The Smiler & More",2026-06-12T21:00:00+00:00,2026-06-13T04:00:00+00:00,Liverpool,Merseyside,0,2.0,"['Techno', 'Hardcore/Hardstyle']",2.0
41436782,Rhythm Retreat 2026,2026-06-12T19:00:00+00:00,2026-06-15T00:00:00+00:00,Tamworth,Birmingham,0,5.0,"['House', 'UK Garage', 'R&B', 'Hip Hop', 'Afrobeat']",1.0
41468486,Bands in the Barn 2026 - Live Music & Beer Festival + Camping,2026-06-12T17:00:00+00:00,2026-06-13T23:45:00+00:00,Holmfirth,West Yorkshire,0,5.0,"['Rock', 'Pop', 'Blues', 'Ska', 'Soul']",3.0
42488708,Could Be Real Tribute Festival 2026 at Hove Lawns,2026-06-12T15:30:00+00:00,2026-06-12T22:30:00+00:00,HOVE,Brighton and Hove,0,2.0,"['Covers Band/Tribute Act', 'Brit Pop']",
41989082,Wellnergy Festival 2026,2026-06-12T10:00:00+00:00,2026-06-13T21:00:00+00:00,Wimbledon ,London,0,,,
42467077,J.O.K.E.R presents : JOKERFEST,2026-06-12T15:00:00+00:00,2026-06-13T00:00:00+00:00,Liverpool,Merseyside,0,3.0,"['Breaks', 'Drum and Bass', 'Jungle']",3.0
41654374,Belsonic Festival,2026-06-12T11:00:00+00:00,2026-07-01T23:00:00+00:00,Belfast,Northern Ireland,0,5.0,"['Rock', 'Pop', 'Indie', 'Indie Pop', 'Pop Rock']",
42330372,The Zoots performing,2026-06-12T19:30:00+00:00,2026-06-12T23:00:00+00:00,Witney,Oxon,0,,,
41094811,Glorious Day Festival 2026,2026-06-13T13:00:00+00:00,2026-06-13T22:30:00+00:00,Brighton,Brighton and Hove,0,5.0,"['House', 'Soul', 'Funk', 'Disco', 'Soulful House']",8.0
41364340,The Pink Picnic 2026,2026-06-13T13:00:00+00:00,2026-06-13T21:00:00+00:00,Salford,Greater Manchester,0,5.0,"['R&B', 'Pop', 'Disco', 'LGBTQ+', '2010s']",6.0
41342099,The Gathering Festival,2026-06-13T12:00:00+00:00,2026-06-13T23:00:00+00:00,Cleethorpes,South Yorkshire,0,5.0,"['Trance', 'Hard House', 'Prog House', 'Hard Dance', 'Bounce']",25.0
41953368,This Is Bounce UK x Corruption Bounce - The Launch,2026-06-13T18:00:00+00:00,2026-06-14T03:00:00+00:00,Manchester,Greater Manchester,0,3.0,"['Club Classics', 'Hard Dance', 'Bounce']",5.0
41981166,Hybrid Minds : Open Air Birmingham,2026-06-13T15:00:00+00:00,2026-06-13T23:00:00+00:00,Birmingham,Birmingham,0,3.0,"['Drum and Bass', 'Bass Music', 'Jungle']",7.0
42072116,PubLIFE26,2026-06-13T13:00:00+00:00,2026-06-13T22:30:00+00:00,Chadderton,Manchester,0,3.0,"['Club Classics', '1990s', '2000s']",4.0
41778836,WN7 Fest - Leigh Miners,2026-06-13T11:30:00+00:00,2026-06-13T21:30:00+00:00,LEIGH,Manchester,0,,,
41301593,Chesterfield Pride 2026,2026-06-13T13:00:00+00:00,2026-06-13T19:00:00+00:00,Chesterfield,South Yorkshire,0,5.0,"['Pop', '1990s', '2000s', 'Disco House', 'LGBTQ+']",8.0
42321492,Burton Joyce Music Festival (Your ultimate family day out!),2026-06-13T12:00:00+00:00,2026-06-13T22:00:00+00:00,Nottingham,Nottingham,0,5.0,"['Pop', 'Indie', 'Covers Band/Tribute Act', 'Indie Pop', 'Pop Rock']",
42088249,"Morada Open Air w/ Tommy Phillips, Scott Steer & Ellis Garner",2026-06-13T15:00:00+00:00,2026-06-13T23:00:00+00:00,Cambridgeshire ,Cambridgeshire,0,5.0,"['House', 'UK Garage', 'Deep House', 'Tech House', 'Minimal']",2.0
42083583,Magic of Thailand Festival in Nottingham,2026-06-13T10:00:00+00:00,2026-06-14T19:00:00+00:00,Nottingham,Nottingham,0,,,
41652617,Earlham Park Tribute Festival,2026-06-13T12:00:00+00:00,2026-06-14T22:00:00+00:00,Norwich,Norfolk,0,4.0,"['Pop', 'Indie', 'Covers Band/Tribute Act', 'Indie Pop']",9.0
41492988,F.O.M.O multi genre music indoor festival World headquarters,2026-06-13T13:00:00+00:00,2026-06-13T23:00:00+00:00,Newcastle Upon Tyne,Tyne and Wear,0,5.0,"['Trance', 'Old Skool', 'Club Classics', 'Hard Dance', 'Bounce']",8.0
41667603,Makemake Brewing Co. Presents: Far Out Festival,2026-06-13T12:00:00+00:00,2026-06-13T23:00:00+00:00,Portsmouth,Hampshire,0,3.0,"['Rock', 'Indie', 'Pop Rock']",
41988582,Summer Outdoor Garage Festival - Studio 338 London,2026-06-13T14:00:00+00:00,2026-06-13T22:00:00+00:00,London,London,0,1.0,['UK Garage'],
42293250,AMP&DECK All Day Bass Fest PT.2,2026-06-13T12:00:00+00:00,2026-06-14T00:00:00+00:00,Huddersfield,West Yorkshire,0,5.0,"['Drum and Bass', 'Dubstep', 'Bassline', 'Bass Music', 'Dub']",5.0
41735393,Back To The 90s Outdoor Fest - Saturday 13th June - Binks Yard,2026-06-13T14:00:00+00:00,2026-06-13T22:00:00+00:00,Nottingham,Nottingham,0,1.0,['1990s'],
41615419,Impacked 2026,2026-06-13T14:00:00+00:00,2026-06-13T22:00:00+00:00,Bootle,Merseyside,0,2.0,"['Indie', 'Indie Pop']",
42489374,Burton Joyce Music festival Parking,2026-06-13T10:30:00+00:00,2026-06-13T22:00:00+00:00,Nottingham,Nottingham,0,,,
41354755,"Beer, cider, car and car festival",2026-06-13T13:00:00+00:00,2026-06-13T23:30:00+00:00,Old Romney,Kent,0,,,
42260069,Main St Studios festival,2026-06-13T12:00:00+00:00,2026-06-13T21:00:00+00:00,Coatbridge,Strathclyde,0,,,
42079446,Snittlife Festival 2026,2026-06-13T12:30:00+00:00,2026-06-13T23:00:00+00:00,Stratford-upon-Avon,West Midlands,0,5.0,"['Rock', 'Old Skool', 'Indie', 'Brit Pop', 'Pop Rock']",
41124314,CotonFest 2026,2026-06-13T12:00:00+00:00,2026-06-13T23:00:00+00:00,Tamworth,Birmingham,0,4.0,"['Alternative', 'Covers Band/Tribute Act', 'Electronic', 'Indie Pop']",
42370356,Girls Like R&B - Summer Rooftop Party - XOYO Birmingham,2026-06-13T15:00:00+00:00,2026-06-13T21:00:00+00:00,Birmingham,Birmingham,0,1.0,['R&B'],
42083877,70's Day Disco Festival,2026-06-13T12:00:00+00:00,2026-06-13T20:00:00+00:00,Newcastle Upon Tyne,Tyne and Wear,0,1.0,['Disco'],
41579251,Wentfest,2026-06-13T11:00:00+00:00,2026-06-13T22:00:00+00:00,Rotherham,South Yorkshire,0,,,6.0
41997192,Country Roads Fest,2026-06-13T13:00:00+00:00,2026-06-13T20:00:00+00:00,Clacton-on-Sea,Essex,0,4.0,"['Pop', 'Dancehall', 'Acoustic', 'Country/Americana']",
42502488,Glorious Day Festival 2026,2026-06-13T13:00:00+00:00,2026-06-13T22:30:00+00:00,Hove & Brighton,Brighton and Hove,0,5.0,"['House', 'Soul', 'Funk', 'Disco', 'Soulful House']",3.0
42413173,Made in Manchester - Bolton,2026-06-13T11:00:00+00:00,2026-06-14T23:00:00+00:00,Bolton,Manchester,0,4.0,"['Pop', 'Indie', 'Covers Band/Tribute Act', 'Pop Rock']",7.0
41641370,World's Edge Fantasy Fayre,2026-06-13T10:00:00+00:00,2026-06-14T16:00:00+00:00,Braintree,,0,5.0,"['Rock', 'Classical', 'Acoustic', 'Folk', 'LGBTQ+']",
41599135,Ilkley Food & Drink Festival 2026: A Riverside Feast,2026-06-13T10:00:00+00:00,2026-06-14T19:00:00+00:00,Ilkley,West Yorkshire,0,,,
42286389,Food and Drink Festival,2026-06-13T10:00:00+00:00,2026-06-13T17:00:00+00:00,Sudbury,Essex,0,,,
41463629,DJ Spoony presents Garage and R&B Classical,2026-06-14T14:00:00+00:00,2026-06-14T21:30:00+00:00,Leicester,Leicestershire,0,2.0,"['UK Garage', 'R&B']",8.0
42172604,Major League DJz Balcony Mix Block Party,2026-06-14T14:00:00+00:00,2026-06-14T23:00:00+00:00,London,London,0,2.0,"['House', 'Afrobeat']",2.0
42375446,Old Skool Summer BBQ,2026-06-14T12:00:00+00:00,2026-06-14T19:00:00+00:00,Cambridgeshire ,Cambridgeshire,1,5.0,"['Trance', 'Drum and Bass', 'Old Skool', 'Bassline', 'Bass Music']",2.0
42459690,Farmers' Market,2026-06-14T10:00:00+00:00,2026-06-14T14:00:00+00:00,Fareham,Hampshire,0,,,
41596326,Beat-Herder Festival,2026-06-16T11:00:00+00:00,2026-06-19T23:00:00+00:00,"Sawley, Lancashire",Lancashire,0,5.0,"['Breaks', 'Drum and Bass', 'Tech House', 'Dubstep', 'Reggae']",50.0
42151286,3 Lions FREE Fanzone: England vs Croatia,2026-06-17T18:00:00+00:00,2026-06-18T00:00:00+00:00,Liverpool,Merseyside,1,1.0,['Retro and Throwbacks'],
41312834,Loverocks Classic Rock and Blues Festival IX,2026-06-18T17:00:00+00:00,2026-06-20T23:30:00+00:00,Ferndown,Dorset,0,5.0,"['Rock', 'Metal', 'Blues', 'Country/Americana', 'Hard Rock']",12.0
41469740,On the Waterfront presents Paul Weller,2026-06-18T17:00:00+00:00,2026-06-18T23:00:00+00:00,Liverpool,Merseyside,0,5.0,"['Rock', 'Indie', '1980s', '1970s', '1990s']",3.0
41493360,Sonic Rock Solstice 2026,2026-06-18T16:00:00+00:00,2026-06-22T00:30:00+00:00,Bromsgrove ,Birmingham,0,4.0,"['Rock', 'Punk', 'New Wave', 'Progressive Rock']",8.0
41395318,Isle of Wight Festival,2026-06-18T11:00:00+00:00,2026-06-21T23:00:00+00:00,Newport,Gwent,0,4.0,"['Rock', 'Indie', 'Alternative', 'Pop Rock']",44.0
41444063,Beardy Folk Festival,2026-06-18T11:00:00+00:00,2026-06-21T23:00:00+00:00,Nr Ludlow,West Midlands,0,1.0,['Folk'],17.0
42475524,Towerfest Country Music Festival,2026-06-18T11:00:00+00:00,2026-06-21T23:00:00+00:00,Selby,Yorkshire,0,1.0,['Country/Americana'],2.0
41951089,Leicester Balloon Festival,2026-06-19T16:00:00+00:00,2026-06-21T22:30:00+00:00,Leicester,Leicestershire,0,,,
41639316,Could Be Real Tribute Festival 2026 at Walton Hall & Gardens,2026-06-19T15:30:00+00:00,2026-06-19T23:00:00+00:00,Warrington,Cheshire,0,5.0,"['Rock', 'Pop', 'Covers Band/Tribute Act', 'Indie Pop', 'Pop Rock']",3.0
41166481,Silverburn Festival 2026,2026-06-19T17:00:00+00:00,2026-06-20T22:00:00+00:00,Leven,Fife,0,5.0,"['Rock', 'Techno', 'Indie', 'Folk', 'Funk']",29.0
42257570,London Ska and Reggae Festival,2026-06-19T16:00:00+00:00,2026-06-19T22:30:00+00:00,Hainault,London,0,4.0,"['Dancehall', 'Ska', 'Reggae', 'Dub']",5.0
42294632,Sheltonbury Festival,2026-06-19T16:00:00+00:00,2026-06-20T23:00:00+00:00,Pontypridd,South Glamorgan,0,5.0,"['Trance', 'Drum and Bass', 'Hard House', 'Hardcore/Hardstyle', 'Jungle']",1.0
42486898,Scotland World Cup Rave,2026-06-19T18:00:00+00:00,2026-06-20T01:00:00+00:00,Dundee,Tayside,1,1.0,['House'],
41469744,On the Waterfront presents Red Rum Club,2026-06-19T17:00:00+00:00,2026-06-19T23:00:00+00:00,Liverpool,Merseyside,0,2.0,"['Rock', 'Indie']",4.0
42332310,PHASES Casa Nueva X Red Cup,2026-06-19T20:00:00+00:00,2026-06-20T03:00:00+00:00,Nottingham,Nottingham,0,3.0,"['House', 'Deep House', 'Tech House']",
42428531,Campfire Country Music Festival,2026-06-19T15:00:00+00:00,2026-06-19T22:00:00+00:00,Newport,Gwent,0,1.0,['Country/Americana'],
42476249,Linton Festival,2026-06-19T11:00:00+00:00,2026-06-21T23:00:00+00:00,Linton,Hereford and Worcester,0,4.0,"['Rock', 'Indie', 'Blues', 'Alternative']",9.0
42439204,Unearthed Festival 2026,2026-06-19T09:30:00+00:00,2026-06-21T23:45:00+00:00,Solva,West Glamorgan,0,5.0,"['Drum and Bass', 'Hip Hop', 'Folk', 'Reggae', 'Dub']",13.0
